# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-t" "gene" "-g" "ID" "-s" "1" "-F" "GTF" "-T" "4" "-a" "genome/reference.gff" "-o" "data_comptage/counts.txt" "data_bam/SRR10379721.bam" "data_bam/SRR10379722.bam" "data_bam/SRR10379723.bam" "data_bam/SRR10379724.bam" "data_bam/SRR10379725.bam" "data_bam/SRR10379726.bam" 
Geneid	Chr	Start	End	Strand	Length	data_bam/SRR10379721.bam	data_bam/SRR10379722.bam	data_bam/SRR10379723.bam	data_bam/SRR10379724.bam	data_bam/SRR10379725.bam	data_bam/SRR10379726.bam
gene-SAOUHSC_02619	CP000253.1	2407323	2408222	-	900	392	275	298	197	225	7
gene-SAOUHSC_02620	CP000253.1	2408453	2409100	-	648	4896	3372	5093	568	781	75
gene-SAOUHSC_02621	CP000253.1	2409499	2410107	+	609	371	226	200	338	344	244
gene-SAOUHSC_02622	CP000253.1	2410444	2411652	+	1209	1127	931	963	696	517	103
gene-SAOUHSC_02623	CP000253.1	2411700	2412749	-	1050	5485	4171	4269	4720	5774	1379
gene-SAOUHSC_02624	CP000253.1	2412780	2413727	-	948	1578	1216	1246	2062	2208	134
gene-SAOUHSC_02625	CP000253.1	2413824	2414315	+	492	902	626	543	1392	2129	103
gene-SAOUHSC_02626	CP000253.1	2414312	2414731	+	420	1140	885	736	2115	3477	529
gene-SAOUHSC_02627	CP000253.1	2414839	2415741	-	903	1884	1209	1128	3341	3866	1156
gene-SAOUHSC_02628	CP000253.1	2415967	2416605	+	639	2770	1980	2029	3081	3030	365
gene-SAOUHSC_02629	CP000253.1	2416851	2418782	-	1932	14504	22985	14229	23455	32716	6808
gene-SAOUHSC_02630	CP000253.1	2418795	2419442	-	648	5481	8376	4833	8276	13455	1823
gene-SAOUHSC_02631	CP000253.1	2419563	2420114	+	552	469	217	266	1089	1060	73
gene-SAOUHSC_02632	CP000253.1	2420344	2420631	-	288	177	126	129	366	756	133
gene-SAOUHSC_02633	CP000253.1	2420613	2421551	-	939	324	364	288	913	1346	154
gene-SAOUHSC_02634	CP000253.1	2421661	2421789	-	129	10	9	10	5	5	2
gene-SAOUHSC_02635	CP000253.1	2421820	2423202	-	1383	5989	4060	4879	3106	4556	303
gene-SAOUHSC_A02503	CP000253.1	2423112	2423381	+	270	47	18	19	32	29	0
gene-SAOUHSC_02636	CP000253.1	2423442	2423618	-	177	7120	4871	5125	4966	4893	1019
gene-SAOUHSC_02637	CP000253.1	2423661	2423897	-	237	4713	3245	4251	4159	5343	596
gene-SAOUHSC_02638	CP000253.1	2424092	2425060	+	969	615	483	305	2042	3338	401
gene-SAOUHSC_A02505	CP000253.1	2425299	2425460	-	162	69	65	47	29	44	64
gene-SAOUHSC_02639	CP000253.1	2425635	2425991	+	357	17	14	14	78	94	7
gene-SAOUHSC_02640	CP000253.1	2426131	2426796	-	666	802	513	502	175	212	21
gene-SAOUHSC_02641	CP000253.1	2426796	2427851	-	1056	461	337	345	116	98	12
gene-SAOUHSC_02643	CP000253.1	2427987	2428661	+	675	680	506	593	668	822	127
gene-SAOUHSC_02644	CP000253.1	2428654	2430027	+	1374	3313	2326	2813	1870	1990	190
gene-SAOUHSC_02645	CP000253.1	2430190	2430633	+	444	1346	3299	921	27472	7303	210
gene-SAOUHSC_02646	CP000253.1	2430630	2431085	+	456	2021	4887	1234	28224	6646	562
gene-SAOUHSC_02647	CP000253.1	2431151	2432629	-	1479	7555	5392	4665	4606	5662	1846
gene-SAOUHSC_02648	CP000253.1	2433010	2434608	-	1599	11473	8242	9806	27573	31374	5648
gene-SAOUHSC_02649	CP000253.1	2434925	2436598	+	1674	4164	3323	2962	3480	3927	406
gene-SAOUHSC_02650	CP000253.1	2436751	2437380	-	630	8168	7767	5456	22467	39401	4006
gene-SAOUHSC_02651	CP000253.1	2437694	2438209	-	516	369	260	231	892	1278	212
gene-SAOUHSC_02652	CP000253.1	2438502	2439404	+	903	1192	855	673	1709	2991	867
gene-SAOUHSC_02653	CP000253.1	2439450	2439785	-	336	228	177	103	235	385	207
gene-SAOUHSC_02654	CP000253.1	2439887	2440921	-	1035	707	432	316	652	999	147
gene-SAOUHSC_02655	CP000253.1	2440932	2441048	-	117	1	0	1	1	0	0
gene-SAOUHSC_02656	CP000253.1	2441153	2441584	-	432	1835	1237	1279	1834	2560	837
gene-SAOUHSC_02657	CP000253.1	2441636	2441728	+	93	42	14	20	13	16	0
gene-SAOUHSC_02658	CP000253.1	2441791	2443068	-	1278	1309	1016	951	1121	2124	180
gene-SAOUHSC_02659	CP000253.1	2443229	2443852	+	624	18382	12715	15366	3022	4202	143
gene-SAOUHSC_02660	CP000253.1	2443898	2444842	+	945	26004	17301	22732	4302	4721	239
gene-SAOUHSC_02661	CP000253.1	2444928	2446178	-	1251	7524	6813	4809	545	278	43
gene-SAOUHSC_02662	CP000253.1	2446156	2446371	-	216	838	914	574	53	69	18
gene-SAOUHSC_02663	CP000253.1	2446357	2446938	+	582	649	573	345	1675	3227	208
gene-SAOUHSC_02664	CP000253.1	2448426	2450531	+	2106	4528	3158	3906	3736	4812	287
gene-SAOUHSC_02665	CP000253.1	2450602	2451024	+	423	6613	6054	4465	15089	15124	1849
gene-SAOUHSC_02666	CP000253.1	2451289	2451645	+	357	868	619	628	2085	2583	153
gene-SAOUHSC_02667	CP000253.1	2452049	2453326	-	1278	19620	15469	16867	16547	23434	3941
gene-SAOUHSC_02668	CP000253.1	2453508	2453873	-	366	289	196	184	1166	1369	50
gene-SAOUHSC_02669	CP000253.1	2454271	2454717	+	447	5006	3554	3578	7306	9774	492
gene-SAOUHSC_02670	CP000253.1	2454933	2455361	+	429	5030	3578	4288	3380	4337	211
gene-SAOUHSC_02671	CP000253.1	2455468	2456637	-	1170	969	805	733	1232	5596	364
gene-SAOUHSC_02672	CP000253.1	2457007	2457645	+	639	274	172	206	148	184	12
gene-SAOUHSC_02673	CP000253.1	2457715	2457921	+	207	85	50	56	39	55	11
gene-SAOUHSC_02674	CP000253.1	2457900	2458640	+	741	552	349	488	285	477	30
gene-SAOUHSC_02675	CP000253.1	2458898	2459500	-	603	2141	1407	1522	1415	2015	222
gene-SAOUHSC_02676	CP000253.1	2459574	2460608	-	1035	3797	2985	2993	3437	5155	761
gene-SAOUHSC_02677	CP000253.1	2460632	2461084	-	453	1626	1246	1276	1954	2812	280
gene-SAOUHSC_02678	CP000253.1	2461104	2461781	-	678	707	554	505	1123	1532	101
gene-SAOUHSC_02679	CP000253.1	2461774	2462364	-	591	159	83	83	413	649	45
gene-SAOUHSC_02680	CP000253.1	2462342	2463787	-	1446	530	344	307	1543	2152	525
gene-SAOUHSC_02681	CP000253.1	2463891	2467580	-	3690	810	487	380	2049	2796	560
gene-SAOUHSC_02682	CP000253.1	2467889	2468866	-	978	1327	948	883	1552	3054	581
gene-SAOUHSC_02683	CP000253.1	2468857	2469171	-	315	169	142	124	296	616	204
gene-SAOUHSC_02684	CP000253.1	2469175	2471580	-	2406	933	743	712	1299	2493	444
gene-SAOUHSC_02685	CP000253.1	2471646	2472377	-	732	116	86	87	85	241	44
gene-SAOUHSC_02686	CP000253.1	2472607	2473143	-	537	529	362	334	610	1165	152
gene-SAOUHSC_02687	CP000253.1	2473376	2474200	-	825	1162	980	818	3673	4713	465
gene-SAOUHSC_02688	CP000253.1	2474417	2474599	-	183	9	5	13	54	142	17
gene-SAOUHSC_02689	CP000253.1	2474683	2475150	-	468	114	89	88	468	516	37
gene-SAOUHSC_02690	CP000253.1	2475336	2476886	-	1551	21139	12811	13376	2440	4217	481
gene-SAOUHSC_02691	CP000253.1	2477181	2477447	-	267	6662	5243	4822	1974	2140	289
gene-SAOUHSC_02692	CP000253.1	2477447	2477698	-	252	3411	2696	2407	1013	1713	71
gene-SAOUHSC_02693	CP000253.1	2477863	2477964	-	102	47	24	25	39	18	2
gene-SAOUHSC_02694	CP000253.1	2477971	2478570	-	600	2407	1828	1956	2738	4376	210
gene-SAOUHSC_02695	CP000253.1	2478589	2478939	-	351	697	605	600	1127	1232	134
gene-SAOUHSC_02696	CP000253.1	2479206	2480456	+	1251	2777	1861	2385	524	564	42
gene-SAOUHSC_02697	CP000253.1	2480553	2481284	-	732	45232	30879	36768	9113	14843	4567
gene-SAOUHSC_02698	CP000253.1	2481281	2482000	-	720	22550	15289	18309	5765	9247	2883
gene-SAOUHSC_02699	CP000253.1	2481981	2482760	-	780	18425	11242	15342	4583	8490	1517
gene-SAOUHSC_02700	CP000253.1	2482881	2484239	-	1359	4761	4637	4175	6301	12381	967
gene-SAOUHSC_02701	CP000253.1	2484250	2484393	-	144	103	72	76	110	183	3
gene-SAOUHSC_02702	CP000253.1	2484494	2484598	+	105	4663	1815	1202	131	172	8
gene-SAOUHSC_02703	CP000253.1	2484752	2485438	-	687	7711	5545	4503	14546	20185	2137
gene-SAOUHSC_02704	CP000253.1	2485765	2486631	-	867	2760	1891	2302	2179	2468	237
gene-SAOUHSC_02705	CP000253.1	2487184	2487288	-	105	14	8	18	36	73	4
gene-SAOUHSC_02706	CP000253.1	2487383	2488693	+	1311	26042	24078	16650	31427	47543	2650
gene-SAOUHSC_02707	CP000253.1	2488633	2488815	-	183	56	44	32	26	22	3
gene-SAOUHSC_02708	CP000253.1	2489229	2490158	+	930	5783	3798	2092	12860	21336	1044
gene-SAOUHSC_02709	CP000253.1	2490726	2491673	+	948	12271	8352	5167	15062	21851	989
gene-SAOUHSC_02710	CP000253.1	2491675	2492652	+	978	14351	10246	5734	11970	15652	1043
gene-SAOUHSC_02711	CP000253.1	2492704	2493171	-	468	155	72	111	71	84	6
gene-SAOUHSC_02712	CP000253.1	2493182	2493874	-	693	376	239	263	237	454	51
gene-SAOUHSC_02713	CP000253.1	2493885	2495000	-	1116	366	209	230	288	375	39
gene-SAOUHSC_02714	CP000253.1	2494978	2495985	-	1008	280	183	194	184	284	44
gene-SAOUHSC_02715	CP000253.1	2495987	2497345	-	1359	225	117	126	80	63	11
gene-SAOUHSC_02716	CP000253.1	2497323	2498009	-	687	77	61	48	28	21	3
gene-SAOUHSC_A02577	CP000253.1	2498063	2498230	-	168	2	1	4	4	3	0
gene-SAOUHSC_02717	CP000253.1	2498230	2498373	-	144	3	2	2	0	1	1
gene-SAOUHSC_02718	CP000253.1	2498461	2500194	-	1734	749	344	463	224	414	32
gene-SAOUHSC_02719	CP000253.1	2500219	2501982	-	1764	281	170	219	139	174	38
gene-SAOUHSC_02720	CP000253.1	2502476	2502583	-	108	0	1	1	4	1	1
gene-SAOUHSC_02721	CP000253.1	2502610	2502717	-	108	6484	4498	3202	4549	1786	730
gene-SAOUHSC_02722	CP000253.1	2502851	2503237	-	387	895	625	750	1025	828	90
gene-SAOUHSC_02723	CP000253.1	2503505	2504647	+	1143	19765	18363	19720	4576	4077	1748
gene-SAOUHSC_02724	CP000253.1	2504707	2505366	+	660	40725	38141	45138	8115	9818	918
gene-SAOUHSC_02725	CP000253.1	2505548	2506759	+	1212	4077	3484	2732	11787	12999	2550
gene-SAOUHSC_02726	CP000253.1	2506882	2507355	-	474	240	243	192	431	759	243
gene-SAOUHSC_02727	CP000253.1	2507555	2508124	+	570	2341	1691	851	4420	5990	1567
gene-SAOUHSC_02728	CP000253.1	2508187	2508993	-	807	718	420	416	433	926	62
gene-SAOUHSC_02729	CP000253.1	2509280	2510689	+	1410	1696	2112	1284	4759	7045	892
gene-SAOUHSC_02731	CP000253.1	2510827	2512905	+	2079	5952	3814	4857	8377	13259	802
gene-SAOUHSC_02732	CP000253.1	2512984	2513085	-	102	1	1	4	6	6	0
gene-SAOUHSC_02733	CP000253.1	2513045	2514874	-	1830	8403	6331	4817	16351	25061	3375
gene-SAOUHSC_02734	CP000253.1	2514968	2515072	-	105	2	2	4	7	2	0
gene-SAOUHSC_02736	CP000253.1	2515106	2516602	+	1497	3721	2413	2729	3440	3861	305
gene-SAOUHSC_02737	CP000253.1	2516694	2517545	-	852	1986	1681	1026	1384	1668	346
gene-SAOUHSC_02738	CP000253.1	2517701	2517898	+	198	31	12	12	1	2	0
gene-SAOUHSC_02739	CP000253.1	2517867	2518802	-	936	941	660	544	2170	3461	1177
gene-SAOUHSC_02740	CP000253.1	2519028	2520428	-	1401	1683	1329	951	8607	9664	1321
gene-SAOUHSC_02741	CP000253.1	2520722	2521417	-	696	2103	1316	1324	768	1010	256
gene-SAOUHSC_02742	CP000253.1	2521417	2522358	-	942	1944	1276	1429	808	1169	178
gene-SAOUHSC_02743	CP000253.1	2522375	2523010	-	636	703	418	470	328	568	109
gene-SAOUHSC_02744	CP000253.1	2523007	2524233	-	1227	951	620	662	643	1478	420
gene-SAOUHSC_02745	CP000253.1	2524560	2524679	-	120	7	7	7	0	1	0
gene-SAOUHSC_02746	CP000253.1	2524759	2524899	-	141	18	18	13	9	6	2
gene-SAOUHSC_02747	CP000253.1	2524903	2525502	-	600	3079	1983	2337	1549	1883	105
gene-SAOUHSC_02750	CP000253.1	2525682	2527319	+	1638	6024	4256	4808	2483	3766	508
gene-SAOUHSC_02751	CP000253.1	2527927	2529279	+	1353	4432	4413	2959	15346	18439	5603
gene-SAOUHSC_02752	CP000253.1	2529341	2530468	-	1128	7196	5060	5816	2287	2459	556
gene-SAOUHSC_02753	CP000253.1	2530924	2531700	-	777	2302	2102	1565	3524	3857	935
gene-SAOUHSC_02754	CP000253.1	2531693	2532355	-	663	893	916	681	1509	1420	725
gene-SAOUHSC_02755	CP000253.1	2532603	2533679	-	1077	6238	4933	4730	6790	7193	3255
gene-SAOUHSC_02756	CP000253.1	2534034	2534300	-	267	6003	3644	5859	4025	3060	192
gene-SAOUHSC_02757	CP000253.1	2534300	2534557	-	258	7068	5024	5925	5370	6374	95
gene-SAOUHSC_02758	CP000253.1	2534663	2534857	-	195	49	31	41	25	33	3
gene-SAOUHSC_02759	CP000253.1	2534916	2535371	+	456	2692	1826	1872	3615	5202	295
gene-SAOUHSC_02760	CP000253.1	2535539	2537116	-	1578	1571	1049	889	1911	3052	720
gene-SAOUHSC_02761	CP000253.1	2537311	2538060	+	750	529	350	427	792	943	103
gene-SAOUHSC_02762	CP000253.1	2538284	2539477	-	1194	4781	2998	2826	787	1117	265
gene-SAOUHSC_02763	CP000253.1	2539489	2540238	-	750	1623	1076	1115	159	267	116
gene-SAOUHSC_02764	CP000253.1	2540231	2541046	-	816	1097	889	659	110	224	55
gene-SAOUHSC_02765	CP000253.1	2541043	2541912	-	870	590	543	395	74	97	18
gene-SAOUHSC_02766	CP000253.1	2541909	2542844	-	936	2598	1446	1630	457	899	129
gene-SAOUHSC_02767	CP000253.1	2542857	2544455	-	1599	8352	5505	5324	1345	2943	284
gene-SAOUHSC_02768	CP000253.1	2544598	2545812	-	1215	2624	1863	1478	139	297	34
gene-SAOUHSC_02769	CP000253.1	2545892	2546710	-	819	2656	1842	1391	149	356	34
gene-SAOUHSC_02770	CP000253.1	2546721	2547542	-	822	2863	1957	1401	165	344	67
gene-SAOUHSC_02771	CP000253.1	2548409	2548774	-	366	403	314	396	1522	1785	360
gene-SAOUHSC_02772	CP000253.1	2549037	2549675	-	639	2697	3077	1861	7907	14051	7803
gene-SAOUHSC_02773	CP000253.1	2550088	2551626	+	1539	2536	2151	1710	9684	16527	1685
gene-SAOUHSC_02774	CP000253.1	2551738	2552160	-	423	2788	3117	2216	11080	14235	998
gene-SAOUHSC_02775	CP000253.1	2552612	2553031	-	420	453	278	299	500	768	73
gene-SAOUHSC_02776	CP000253.1	2553049	2553468	-	420	112	71	75	285	502	37
gene-SAOUHSC_A02635	CP000253.1	2553422	2553643	+	222	21	9	9	25	99	2
gene-SAOUHSC_02777	CP000253.1	2553735	2554157	-	423	247	128	115	849	1547	182
gene-SAOUHSC_02778	CP000253.1	2554408	2555103	-	696	458	410	251	1870	4063	735
gene-SAOUHSC_02779	CP000253.1	2555392	2555673	+	282	877	1074	570	3459	5997	698
gene-SAOUHSC_02780	CP000253.1	2555609	2555794	+	186	138	114	130	457	523	275
gene-SAOUHSC_02781	CP000253.1	2555933	2556124	-	192	2524	1688	1079	8969	8292	453
gene-SAOUHSC_02782	CP000253.1	2556559	2556681	+	123	31	24	32	13	6	0
gene-SAOUHSC_02783	CP000253.1	2556685	2557479	-	795	400	285	313	469	759	151
gene-SAOUHSC_02784	CP000253.1	2558015	2558302	-	288	117	70	77	109	196	26
gene-SAOUHSC_02785	CP000253.1	2558305	2558631	-	327	134	81	92	166	210	11
gene-SAOUHSC_02786	CP000253.1	2558631	2558924	-	294	54	33	26	72	84	4
gene-SAOUHSC_02787	CP000253.1	2558843	2559955	-	1113	325	217	228	484	839	179
gene-SAOUHSC_02788	CP000253.1	2559952	2560737	-	786	275	167	200	466	874	84
gene-SAOUHSC_02789	CP000253.1	2560849	2561550	-	702	227	175	151	393	533	94
gene-SAOUHSC_02790	CP000253.1	2561928	2564789	-	2862	2416	1243	1897	2007	2441	225
gene-SAOUHSC_02791	CP000253.1	2564791	2565183	-	393	139	93	106	250	434	37
gene-SAOUHSC_02793	CP000253.1	2565300	2567108	+	1809	1377	857	869	1210	1593	205
gene-SAOUHSC_02794	CP000253.1	2567392	2567658	+	267	223	104	97	409	711	26
gene-SAOUHSC_02795	CP000253.1	2567802	2568110	+	309	82	62	44	130	134	11
gene-SAOUHSC_02796	CP000253.1	2568218	2568451	-	234	13	11	23	44	65	6
gene-SAOUHSC_02797	CP000253.1	2568432	2569625	-	1194	441	264	294	462	696	59
gene-SAOUHSC_02798	CP000253.1	2570009	2574892	-	4884	4252	2846	3451	2248	3621	1550
gene-SAOUHSC_02799	CP000253.1	2575197	2575517	-	321	17	7	20	18	7	0
gene-SAOUHSC_02800	CP000253.1	2575879	2576622	+	744	14	12	14	22	13	0
gene-SAOUHSC_02801	CP000253.1	2576833	2577615	-	783	1541	975	1110	1452	2017	555
gene-SAOUHSC_02802	CP000253.1	2577879	2580632	-	2754	14486	26602	16848	17078	9067	2070
gene-SAOUHSC_02803	CP000253.1	2581383	2584355	-	2973	10637	16569	11245	18146	16648	4512
gene-SAOUHSC_02804	CP000253.1	2584423	2584524	-	102	3	8	1	13	19	0
gene-SAOUHSC_02805	CP000253.1	2584573	2584875	-	303	4	0	2	0	0	0
gene-SAOUHSC_02806	CP000253.1	2584907	2586265	-	1359	5389	6618	4160	2027	3985	1068
gene-SAOUHSC_02808	CP000253.1	2586382	2587935	-	1554	2984	3691	2264	2192	4058	1578
gene-SAOUHSC_02809	CP000253.1	2587959	2588639	-	681	1570	1498	1011	2694	3804	2093
gene-SAOUHSC_02810	CP000253.1	2588793	2589557	-	765	3413	2668	2242	3298	6112	1122
gene-SAOUHSC_02811	CP000253.1	2589722	2590414	-	693	899	731	666	1849	3580	211
gene-SAOUHSC_02812	CP000253.1	2590645	2591061	-	417	13073	11061	8879	34477	46980	14650
gene-SAOUHSC_02813	CP000253.1	2591200	2592045	-	846	3813	3028	3319	2426	1470	104
gene-SAOUHSC_02814	CP000253.1	2591843	2593093	-	1251	6636	5195	5493	4298	2207	183
gene-SAOUHSC_02815	CP000253.1	2593502	2594779	-	1278	9501	10398	7626	23291	24937	4788
gene-SAOUHSC_02816	CP000253.1	2595326	2595937	+	612	939	692	608	2189	3569	115
gene-SAOUHSC_02817	CP000253.1	2595946	2596044	-	99	1	0	0	0	0	0
gene-SAOUHSC_02818	CP000253.1	2596034	2597197	-	1164	829	464	478	553	839	97
gene-SAOUHSC_02819	CP000253.1	2597190	2597648	-	459	164	120	130	83	183	15
gene-SAOUHSC_02820	CP000253.1	2598082	2598777	+	696	413	218	319	950	1631	401
gene-SAOUHSC_02821	CP000253.1	2598779	2599549	+	771	360	242	283	820	1358	136
gene-SAOUHSC_02822	CP000253.1	2599922	2601886	+	1965	3661	2962	1621	6683	9430	1246
gene-SAOUHSC_A02680	CP000253.1	2601899	2602111	+	213	452	391	234	477	975	83
gene-SAOUHSC_02823	CP000253.1	2602404	2603309	+	906	1210	1003	824	3310	4399	307
gene-SAOUHSC_02824	CP000253.1	2603414	2604007	-	594	584	336	326	316	485	339
gene-SAOUHSC_02825	CP000253.1	2604029	2604901	-	873	269	216	226	244	397	186
gene-SAOUHSC_02826	CP000253.1	2605075	2605509	-	435	1356	943	764	795	1118	59
gene-SAOUHSC_02827	CP000253.1	2605736	2606020	+	285	857	625	488	1792	1427	294
gene-SAOUHSC_02828	CP000253.1	2606191	2606997	+	807	6272	4882	5533	1220	1817	394
gene-SAOUHSC_02829	CP000253.1	2607117	2607788	-	672	2755	2280	1764	1087	815	111
gene-SAOUHSC_02830	CP000253.1	2608103	2609050	+	948	17328	8950	15128	2007	793	84
gene-SAOUHSC_02831	CP000253.1	2609299	2610099	-	801	774	539	596	365	391	61
gene-SAOUHSC_02832	CP000253.1	2610420	2611055	+	636	86	22	112	34	41	2
gene-SAOUHSC_02833	CP000253.1	2611061	2611792	+	732	460	218	421	118	153	9
gene-SAOUHSC_02834	CP000253.1	2611952	2612572	-	621	3118	1935	2139	3920	6115	361
gene-SAOUHSC_02836	CP000253.1	2612766	2613257	+	492	428	305	304	529	577	121
gene-SAOUHSC_02837	CP000253.1	2613695	2613865	-	171	96	83	68	956	1945	118
gene-SAOUHSC_02838	CP000253.1	2613927	2614025	-	99	2	1	3	2	0	0
gene-SAOUHSC_02839	CP000253.1	2614044	2614943	-	900	5636	5209	4280	1511	2069	757
gene-SAOUHSC_02840	CP000253.1	2614957	2615637	-	681	2528	2410	2067	640	762	104
gene-SAOUHSC_02841	CP000253.1	2615640	2616635	-	996	4756	4374	3495	1493	1626	189
gene-SAOUHSC_02842	CP000253.1	2617234	2617437	+	204	220	124	154	176	91	19
gene-SAOUHSC_02843	CP000253.1	2617620	2618555	+	936	470	336	349	1773	3324	153
gene-SAOUHSC_02844	CP000253.1	2618637	2619605	-	969	3516	3032	1583	6274	11151	2912
gene-SAOUHSC_02845	CP000253.1	2619738	2620082	-	345	759	610	283	1271	1711	295
gene-SAOUHSC_02846	CP000253.1	2620124	2620534	-	411	905	660	313	1767	2702	296
gene-SAOUHSC_02848	CP000253.1	2620914	2622980	-	2067	14108	7866	8989	61797	61632	13924
gene-SAOUHSC_02849	CP000253.1	2623281	2625020	-	1740	17713	24757	11724	65565	110467	27877
gene-SAOUHSC_02850	CP000253.1	2625067	2625756	-	690	4086	6162	3002	14892	32446	13626
gene-SAOUHSC_02851	CP000253.1	2625749	2626144	-	396	62	40	28	21	23	3
gene-SAOUHSC_02852	CP000253.1	2626357	2627184	-	828	872	578	503	1305	1376	351
gene-SAOUHSC_02853	CP000253.1	2627402	2627620	+	219	40768	32184	20059	58384	26829	5636
gene-SAOUHSC_02855	CP000253.1	2628010	2628441	+	432	813	798	829	427	294	46
gene-SAOUHSC_02856	CP000253.1	2628706	2628810	-	105	177	127	196	1610	2599	132
gene-SAOUHSC_02857	CP000253.1	2628973	2629107	-	135	50	45	68	745	815	176
gene-SAOUHSC_02858	CP000253.1	2629201	2629458	-	258	151	159	146	1941	2448	388
gene-SAOUHSC_02859	CP000253.1	2630037	2631314	-	1278	3282	2781	2199	3251	4421	1634
gene-SAOUHSC_02860	CP000253.1	2631568	2632734	+	1167	11061	10941	6869	18844	17306	3772
gene-SAOUHSC_02861	CP000253.1	2632904	2633425	-	522	1553	1336	957	1970	2711	1421
gene-SAOUHSC_02862	CP000253.1	2633834	2635939	+	2106	7090	8386	4216	24642	39044	15193
gene-SAOUHSC_02863	CP000253.1	2636008	2636178	-	171	296	200	216	56	102	2
gene-SAOUHSC_02864	CP000253.1	2636191	2638185	-	1995	1977	1382	1245	716	925	124
gene-SAOUHSC_02865	CP000253.1	2638197	2638424	-	228	181	140	123	132	221	9
gene-SAOUHSC_02866	CP000253.1	2638640	2641108	-	2469	1843	1377	1209	2341	4017	543
gene-SAOUHSC_02867	CP000253.1	2641274	2641822	+	549	2746	2126	2153	1749	2364	184
gene-SAOUHSC_02868	CP000253.1	2641899	2642066	-	168	206	183	162	293	588	64
gene-SAOUHSC_02869	CP000253.1	2642178	2643722	-	1545	15504	18239	8700	22455	32667	5681
gene-SAOUHSC_02871	CP000253.1	2643912	2644511	-	600	369	280	243	607	1135	345
gene-SAOUHSC_02872	CP000253.1	2644750	2644941	+	192	21975	14519	19834	2172	5287	385
gene-SAOUHSC_02873	CP000253.1	2645181	2647589	+	2409	11657	9691	7576	5578	5772	912
gene-SAOUHSC_02874	CP000253.1	2647869	2648075	+	207	1373	1135	839	924	864	54
gene-SAOUHSC_02875	CP000253.1	2648165	2649163	-	999	1667	1378	1022	4184	7212	1163
gene-SAOUHSC_02876	CP000253.1	2649186	2650340	-	1155	1389	1341	711	4734	7578	2228
gene-SAOUHSC_02877	CP000253.1	2650767	2652275	-	1509	1823	1693	1081	4978	10146	4602
gene-SAOUHSC_02879	CP000253.1	2652287	2653150	-	864	653	705	397	2577	4428	801
gene-SAOUHSC_02880	CP000253.1	2653187	2654314	-	1128	1091	1232	598	5218	9350	4632
gene-SAOUHSC_02881	CP000253.1	2654320	2655813	-	1494	1323	1352	722	6910	10061	5284
gene-SAOUHSC_02882	CP000253.1	2655806	2656294	-	489	175	171	122	1494	2052	298
gene-SAOUHSC_02883	CP000253.1	2656469	2657236	-	768	1579	2094	2022	807	1075	618
gene-SAOUHSC_02885	CP000253.1	2657597	2659408	-	1812	36927	25300	38792	9320	11370	1548
gene-SAOUHSC_02886	CP000253.1	2659920	2660408	-	489	101	89	195	40	73	7
gene-SAOUHSC_02887	CP000253.1	2660684	2661385	-	702	26877	32533	48408	12027	8198	4391
gene-SAOUHSC_02888	CP000253.1	2661993	2663048	-	1056	509	465	340	10821	12081	2481
gene-SAOUHSC_02889	CP000253.1	2663175	2663303	-	129	7	3	2	9	18	2
gene-SAOUHSC_02890	CP000253.1	2663260	2663397	+	138	14	9	6	10	5	0
gene-SAOUHSC_02891	CP000253.1	2663458	2664027	+	570	1239	848	1103	793	1115	60
gene-SAOUHSC_02892	CP000253.1	2664225	2664725	+	501	753	702	387	666	1612	365
gene-SAOUHSC_02893	CP000253.1	2664945	2665175	+	231	1240	1007	777	806	2114	148
gene-SAOUHSC_02894	CP000253.1	2665325	2665702	-	378	888	595	681	885	1728	539
gene-SAOUHSC_02895	CP000253.1	2665719	2666540	-	822	1009	563	808	986	1573	352
gene-SAOUHSC_02896	CP000253.1	2666560	2666859	-	300	343	189	256	243	409	67
gene-SAOUHSC_02897	CP000253.1	2666990	2667547	+	558	322	285	186	708	1165	75
gene-SAOUHSC_02898	CP000253.1	2667540	2668244	+	705	571	518	325	937	1123	243
gene-SAOUHSC_02899	CP000253.1	2668342	2669352	+	1011	1912	1962	1053	4226	5878	1445
gene-SAOUHSC_02900	CP000253.1	2669372	2670202	+	831	3780	4012	2360	13096	17325	8019
gene-SAOUHSC_02901	CP000253.1	2670349	2671239	-	891	4049	1526	2043	307	403	74
gene-SAOUHSC_02902	CP000253.1	2671337	2671855	-	519	802	287	364	53	70	7
gene-SAOUHSC_02903	CP000253.1	2671852	2672655	-	804	1822	688	760	79	97	12
gene-SAOUHSC_02904	CP000253.1	2672670	2673776	-	1107	3431	1411	1585	104	137	18
gene-SAOUHSC_02905	CP000253.1	2674110	2674406	-	297	143	95	139	158	202	23
gene-SAOUHSC_02906	CP000253.1	2674394	2674762	-	369	347	274	295	325	521	73
gene-SAOUHSC_02907	CP000253.1	2674777	2675055	-	279	179	122	107	181	271	8
gene-SAOUHSC_02908	CP000253.1	2675397	2676263	-	867	990	777	627	4070	6395	2836
gene-SAOUHSC_02909	CP000253.1	2676481	2677545	+	1065	2572	2328	1821	3350	4240	835
gene-SAOUHSC_02910	CP000253.1	2677700	2677975	+	276	1671	1205	1187	2292	3939	317
gene-SAOUHSC_02911	CP000253.1	2678161	2678883	-	723	653	367	382	488	498	45
